rnum_a,rnum_b
0.4268290993436541,0.6868686751545552
0.17294465139737603,0.9672014710174015
0.6438517561522679,0.5633370609478172
0.4480586376370099,0.06519573904852427
0.7203492045378683,0.7588243920489044
0.4306367150106789,0.8023681742858022
0.4078655993772893,0.6849920417807147
0.5558114046993499,0.08117394592394422
0.10933426816915448,0.2566188018475217
0.5555352213227569,0.2926209429311524
0.5054835151301573,0.49076547438848683
0.987664485051863,0.326690536951622
0.5023119351935195,0.14202360665234792
0.4729472213848884,0.52831466414505
0.38173377375456075,0.8314507833056766
0.48619649641464924,0.5815660478455065
0.5556229041118124,0.6908301574954303
0.6989877703019869,0.34620520541021227
0.6309955974257606,0.3998432645017622
0.9851116289117217,0.7245874225974838
0.06019762300876619,0.490881949978369
0.760614249289872,0.46446794976654515
0.32975555739935625,0.351634008325852
0.2423649817923874,0.862804144000832
0.8654234354842014,0.19358459273523887
0.3752048824883345,0.9997987602244327
0.7166209043266065,0.8010525530813934
0.06155445474915466,0.015398688538065253
0.5288353934493089,0.9655402831056932
0.7252283025281814,0.7613669625056692
0.1637188018914486,0.5574055612555713
0.4530899533931396,0.6059549973763494
0.5132672118592931,0.6147177101499521
0.9691212581902842,0.7976828127010911
0.5668723299020146,0.20295129428489234
0.5390828567328434,0.17315461444847213
0.2895247381187267,0.3304202302498389
0.2577729874957848,0.952976542969667
0.6989024219638151,0.9605342594840567
0.06848910076214132,0.638873964140503
0.48895867794093073,0.095279007500229
0.28654084521571677,0.3981555156166636
0.9536004750690896,0.2780796919496429
0.8845142529487595,0.4704173101516538
0.8182302290370107,0.15846359554589418
0.629598608911698,0.2592241897777672
0.2506729114582731,0.6252301841545786
0.5346109541454473,0.6193903169729467
0.15404404106777414,0.6817988743477859
0.9174625554693712,0.9231373153286715
0.5966120827980737,0.8337740214257829
0.08419349869923409,0.4898338078083291
0.9431887375031485,0.2535870269945253
0.8602346927835296,0.15590504442941544
0.9483001600161263,0.703057874625713
0.30536321034924807,0.6944893285980192
0.2976460870051243,0.014954627011225297
0.07207401411100078,0.8729020133292369
0.8046566134973014,0.3386068840655101
0.9673022458508775,0.8004005058395682
0.35031924893316013,0.039816829197068415
0.44457949148521814,0.5715656911754787
0.08361733019188167,0.04765436838166526
0.2281411206511028,0.3916616082317632
0.5940137216589669,0.9487240138559436
0.8385597236669773,0.5306191210645108
0.5535906104798309,0.3759567783976787
0.419630794932335,0.30600498132931375
0.9038933316748643,0.4041493538844907
0.2152180069873033,0.007500330560934465
0.2603320273910079,0.6849693864851714
0.8727769956690856,0.05031999425689193
0.23642251999780162,0.4201231990184169
0.4708705860601283,0.6243714409725636
0.7404339821531996,0.07301387568606366
0.19751975416519052,0.40535086130852993
0.11197636544636791,0.3890560299901291
0.1631001314392353,0.9242736807931844
0.37848933755148506,0.2139156962556492
0.031039830694833404,0.9085568186759916
0.4802363926765556,0.3922308200042426
0.5183472835605214,0.1391089273752535
0.3149735663515334,0.3660529874868621
0.39329525447030034,0.06223470324054614
0.34527013971523335,0.3607884448981611
0.8538323413920839,0.008966755916242741
0.37081957255459774,0.877038716285347
0.3570355204712654,0.13032711329074975
0.21294896963847765,0.3101796290296932
0.8108702698054777,0.621238006052258
0.4791316587602803,0.5840654801172176
0.762533063550419,0.533031903821725
0.5643867865898231,0.5122090913624018
0.8652043714415945,0.15103876130664484
0.38119001624123205,0.772219350797996
0.38378735636336936,0.4166254163950791
0.8692387292196255,0.41583298024770765
0.5311883439850926,0.21593531932468202
0.1753519340659393,0.5663852398902891
0.4633954162847833,0.8586521941894765
0.14569514940951267,0.22054633608210672
0.8163632083428751,0.8212614235051239
0.9991258446698104,0.6635195731811196
0.5227774677389339,0.9708403304661064
0.40846014336320224,0.39607822906137846
0.70510190865736,0.6400277789253632
0.05315382026739468,0.10614926095570176
0.20472091946197524,0.3361696276626287
0.0013716298880173117,0.8229921575837658
0.09151728305790496,0.08424309291713583
0.23135260332944285,0.8844394742340209
0.14402489827253362,0.5808705700712549
0.28855972643235894,0.005064505775504102
0.032815900538161635,0.43362476917832304
0.5780927237211657,0.6550006995868816
0.6883413957450586,0.7449996182795837
0.663110053461138,0.34558662116859296
0.32860869900879663,0.6408014622608527
0.10582353708087355,0.6848807625743374
0.44200538795125377,0.4226877219257017
0.7718440401808797,0.3896698233555145
0.4785619034977988,0.8947808656575336
0.6884281877763847,0.15910935993777064
0.8610281694527178,0.9009992535208426
0.42722839764953324,0.3459514919698454
0.9782450321185252,0.5621903028497939
0.047701627398932134,0.04333327274647947
0.23973781365320623,0.13086924848433945
0.17938246701053573,0.566921216871741
0.1797786339067462,0.1597944527525068
0.8612910412066244,0.9964171359998264
0.17705736978140774,0.2416065171813364
0.5913434312182226,0.33799517703398885
0.8979976092566697,0.09334275211484955
0.17422137284268646,0.1982555603599252
0.6477114572428528,0.3382373780706509
0.9305917290892356,0.6187191326832058
0.4437266343713533,0.16857662341212043
0.5995354793447947,0.3122636607884852
0.5690299472766582,0.4590930767923287
0.05231514285574379,0.2048983106760509
0.7499474368298449,0.5131707578012719
0.985368399168906,0.19115948886638123
0.8342482577856387,0.9748960584474509
0.09635512383414246,0.25965316937789584
0.43220899583956784,0.86866704690803
0.6991901223467745,0.7775023294637255
0.06434355583594797,0.6335801725361765
0.43551308437201786,0.3781525484887689
0.15509289643961277,0.5440335402458443
0.6113867764068273,0.4261627990495287
0.17636313015652316,0.22500049590344418
0.4703302934894895,0.9919685819001876
0.7917795766411007,0.16573270219931313
0.36859581600961056,0.1689175360603059
0.8329087461339943,0.5637570787417727
0.36114424824541835,0.1991579825380494
0.13036888031916072,0.25823270377459084
0.3643794298299943,0.7846237159121923
0.25003359304257544,0.9340709299152035
0.06678310857864389,0.0835810324461903
0.20669537698502882,0.37030454254688694
0.2231728927383354,0.2555390087713285
0.4018464160210158,0.676986889219843
0.9041487985211987,0.2730423987443764
0.1082447449006787,0.9433335991067899
0.7932793214483622,0.6516780056149871
0.05306062535470368,0.8505813894084371
0.935457535244848,0.0648239966131623
0.7941183097590905,0.6792781349598731
0.8455892453306071,0.5345744738363201
0.7030873412877225,0.6936181242401132
0.5887739628741737,0.058234720010336805
0.2535115387855793,0.6730142924982556
0.8628440283679575,0.5121902326329364
0.5257464267275029,0.01241109699982168
0.3601678095183345,0.36842144040318714
0.7292481558271184,0.7773113445334754
0.4795690723611312,0.2397867398970832
0.034252734343150903,0.01545731998779254
0.5684060721646798,0.18360909879464105
0.9949915153726698,0.6510700623086014
0.35273415269967834,0.13824539895940835
0.4438172584881721,0.4519640298687262
0.9495162432082227,0.2792112679129888
0.3554687903085685,0.3536864524383787
0.5626291391863887,0.5785297095065103
0.5366419748246338,0.9250250197527705
0.2551162938273934,0.2089689434188422
0.73609735548738,0.7232830244547892
0.002050882937793208,0.1921310807157608
0.4326697953467167,0.10509687770324083
0.706673681624421,0.27262185701578345
0.42116424207753744,0.7873544268785191
0.9446515682591154,0.6916427791590665
0.43437358486026634,0.5256076976646942
0.8796149146930801,0.6668462896548764
0.5975723207337813,0.18416885271779893
0.7358607034665934,0.5489313135272818
0.8116871683563622,0.9551342765004802
0.4833887915769828,0.474262417106329
0.361630519979929,0.6985874404775627
0.5232740526205979,0.27192777155480674
0.7052758377902966,0.04948984013417479
0.29854397997368287,0.06893639468872692
0.9399636888788605,0.6825537836072391
0.35313328968383884,0.42720808577807157
0.6383797959031356,0.08983267794000027
0.3256454618567042,0.6235968771945017
0.2031415189437138,0.019548328553940397
0.05538453075213523,0.8821303189736869
0.6678835031737076,0.21611989996692738
0.3456932703307216,0.8249621547923354
0.7842304764340393,0.6631895253954534
0.18484537871397588,0.9762361956227907
0.5387894214062059,0.015547468281013277
0.9984184328054051,0.25040728488458774
0.5773326480178851,0.7946037202204035
0.14146543209449836,0.13112381250149863
0.6342609186692865,0.20024881820479257
0.7461658868187497,0.5815894597084721
0.4668635483659658,0.06400442218190361
0.22270218081634008,0.09154303158652155
0.28965866809206675,0.22155695303788603
0.30565254772283157,0.38915065839776486
0.21521437713428204,0.057119681206233786
0.39683656083081376,0.426517296158321
0.22200897168859224,0.7390524104412617
0.6164811332034483,0.7128042788922306
0.2666662052130879,0.300692156567272
0.4718680292685369,0.8708987519201858
0.5785757559858342,0.4649174777777543
0.1455022083595776,0.46420129339542604
0.18963303856672908,0.8638706075207321
0.9076512454241956,0.1275614401028491
0.27235599380161024,0.572419819350763
0.9345011741280946,0.843652499057757
0.001301302314669961,0.9403972737343778
0.8988476508372585,0.6614985168970209
0.011202991889165848,0.8766322069509105
0.9039105357434316,0.2261405540472341
0.6585919700012073,0.5330540584715464
0.7294903655045426,0.2965477968139023
0.05793240567018576,0.5038437352772014
0.12239972100857366,0.6000924208238358
0.9657833617097453,0.8456181983546236
0.7331080540918706,0.03577603004311003
0.7015368201157697,0.59052939335082
0.11637036059238026,0.3344546655954199
0.5307670288498056,0.9879397656704827
0.8235568615942455,0.9808632838605356
0.11503317811884828,0.7472412675978222
0.7041912050498624,0.7557494082508713
0.572222569310793,0.5443581746955031
0.5263962202871739,0.7931480249452767
0.9591770416652525,0.1426432865902929
0.8556935470743319,0.3365928959438522
0.8721118401926149,0.42431121203817335
0.8183906484531402,0.09282648164392238
0.6508353794121517,0.5561648501192096
0.3371776669161648,0.5123545668469935
0.8509181092399616,0.2365048029387462
0.4301424579305597,0.24188939581125446
0.8296512159026177,0.33626940479031564
0.45359073592828136,0.03366522629589341
0.5521898159983489,0.9902241817354513
0.8592692499815597,0.9579515105429837
0.6949732808504139,0.22927417899929137
0.6689876721709997,0.79904081977651
0.1778518607336239,0.2167239593654704
0.06067933507689438,0.5812853192804337
0.3970379761079612,0.004299072500688617
0.08845054835276445,0.9841804245941423
0.15423015951647057,0.16971044068911367
0.09510628130833032,0.22713948295455233
0.9066339656173554,0.26576376625890985
0.3635997106651909,0.7469808586791515
0.7976645361093315,0.47455664351298377
0.6386443475299786,0.810727561986754
0.6308890922668713,0.929509645445624
0.8353004850813255,0.810724231609075
0.3014794040962814,0.5397718765376955
0.8529208992061881,0.54490504724706
0.22413298119113967,0.89765039925119
0.8366273400793951,0.27688012850133736
0.513891682751975,0.6424518572519475
0.8855478719062679,0.07074680397449895
0.05418338495213115,0.6933822440657407
0.9419838565372309,0.9021200797906006
0.23495410781660708,0.5056594436809285
0.49261163388674345,0.07056647991826526
0.7320208557166883,0.01635453258932862
0.11725174836499042,0.6290059925655687
0.4455347765090105,0.21752462075821488
0.9304390430436027,0.078290518614343
0.6500021161270437,0.3286386241742483
0.6548190031628551,0.3838780455860338
0.47466325302805057,0.07678523636233403
0.5110844086553992,0.005431771454482259
0.12726712760049352,0.2081835749833818
0.7314996657057582,0.5561918559538017
0.26467631402683445,0.04262792030597806
0.16284864086363382,0.6898374493050179
0.06644218260103307,0.02997852755679764
0.13100024946784727,0.4976764230570152
0.13923855092550674,0.12509802926173985
0.26916839082298316,0.3180058923476472
0.4515859271768483,0.4101897943144135
0.9130575559228784,0.14636738844209862
0.4037624127427324,0.7631530650611051
0.5803442746789167,0.44942144241736703
0.0905651377463037,0.735002675511871
0.8958136122501206,0.11497710786542936
0.35383017964952157,0.18713256670416856
0.7053801239643414,0.23183311053468714
0.5263260634771578,0.28313408162755405
0.536210180209225,0.8346643048772271
0.4569586531097676,0.03319510598726971
0.6091840105836839,0.49923011887918967
0.9991311520054562,0.9736540884748113
0.7686732573710031,0.1304071120198551
0.9084416478006561,0.8477899930867476
0.6001646301653871,0.1847534025814006
0.4377051576212989,0.7198190421621764
0.46446433931337694,0.9032993744765121
0.8040084937935852,0.5194612452901286
0.6581982570810456,0.2542977267271691
0.0009563848819265086,0.4534806785198575
0.6988209957029152,0.7073270247302368
0.1922846469801045,0.40377417673991944
0.36145139650453895,0.824866544943547
0.6915898493281052,0.5447848633763339
0.9839565472612022,0.48324506995009675
0.6959984288308125,0.4746859188037229
0.45177876324102373,0.22297899387420927
0.6177068728714155,0.5298501654401457
0.1651758891426467,0.6432995468021736
0.6431569389495269,0.8209579160979756
0.7537593392234547,0.10321497123540646
0.6051405152141123,0.17813077572335878
0.8212719071056749,0.8630344201628519
0.7142317633767545,0.12383462391286915
0.24908210336829284,0.38994506946765717
0.2845386169309738,0.7864872367116111
0.15602833204913713,0.35213501527505553
0.008287350948694039,0.4413040880340433
0.8748875096792343,0.043317076473166294
0.32584386000889887,0.21319510674351938
0.02311788786373259,0.6797068475324313
0.5989909151593167,0.9504505068392797
0.9500942572384656,0.5164482600669242
0.29429592609030264,0.3685255739439386
0.21781919749626466,0.8037769247225848
0.02974490843722144,0.25935440557697764
0.23313307828903684,0.08472230165045769
0.05037339674728325,0.20644423431067915
0.9465682673304263,0.691285661124365
0.9863965544983324,0.0021932795290255935
0.8837336876781645,0.2507092950253309
0.9813835042792598,0.8950572014109195
0.5823214455600536,0.3998398163359269
0.5672383873701856,0.1684271444775316
0.5019501759103344,0.8349514053376004
0.6293681178248991,0.6335774455413228
0.6509485896789491,0.9623684463779296
0.22681124412163478,0.7608839788937276
0.21061046865016553,0.531423520724744
0.9908222695011941,0.6893979394048526
0.7678544412248012,0.23618532755051325
0.48413306343525675,0.16277298875843238
0.09472900137536477,0.7216419613082494
0.6753355473289748,0.07527735280352088
0.6369694376709489,0.09688137318804024
0.8012694397545177,0.13113355976370178
0.09383130186426092,0.7504343040917376
0.6915791026443503,0.9788885350836833
0.3552797280952458,0.18194460311031935
0.8946954484946323,0.5976524662089111
0.650456967230044,0.5645596445704935
0.35446579981042436,0.18350743958650528
0.3604407697367149,0.11222314312244985
0.3109744257007321,0.5163760490707536
0.7689475286535334,0.7447340874951491
0.9798143859193322,0.8978630513756298
0.7657295547413188,0.7070439039965706
0.14079717941836156,0.08241593334577835
0.3034650553471918,0.657833307121874
0.5167398312187972,0.7850306259536355
0.1309009316576475,0.44340462994998164
0.6372834479463101,0.8378043108695366
0.03510590899803434,0.9736668569334825
0.57445389469884,0.39237469965573046
0.22567349953066596,0.8683406352571081
0.6426557252816048,0.3732235144734626
0.7514184937592854,0.7107908657672899
0.8300906299077975,0.03694707879982806
0.9238615228398741,0.6449901505801237
0.9940112222121971,0.6775092426676403
0.658891965363902,0.3120894566580801
0.915562885398832,0.2856934602136594
0.2534973188402647,0.730752321602943
0.8545028269167367,0.38439907102263593
0.12015190898693895,0.39566073073308394
0.5291271254338525,0.7619887675760717
0.5153667528326715,0.8033599117760661
0.9956107280592972,0.5043622545983926
0.32347972199119757,0.17058968540934338
0.19791085174541756,0.9131610594182817
0.1596239164325881,0.2689570948428728
0.005315455968270877,0.5498359503855546
0.22496774912619233,0.8630916197410083
0.7916366533647909,0.5196017566182427
0.7699949428799089,0.32355167368040494
0.7647348429484984,0.5597380266755085
0.9804798911203592,0.3102991436403755
0.1691106263711284,0.31916820898065046
0.7402607257369687,0.6451213818778054
0.3395484238320765,0.3131126462317977
0.31002033963578435,0.7164197893868756
0.0123300754607647,0.6865067766788606
0.5523861034619728,0.8911808211189718
0.9469506642924526,0.5570177327638064
0.17361950629149892,0.20905398601728198
0.42445937360382824,0.8111733784257114
0.21898812965259729,0.23075856488769975
0.6790432023781028,0.4511275506334549
0.5507360127049834,0.926817494215713
0.7310157628146805,0.0092214489301925
0.97877157039583,0.1259302090061596
0.3819951869389684,0.07243627362808303
0.7510060960438185,0.336281870968004
0.022550527679477517,0.43862304981723876
0.626109390913901,0.24572751073887167
0.9955529297773928,0.7123524259822438
0.9405617604361864,0.5437935639116525
0.4431164986998446,0.057680019468699495
0.6212415211268416,0.5435785116587675
0.720522730764223,0.7735135145982
0.035665385076948164,0.09136242416956675
0.04836980479487085,0.15942322378893103
0.6818715542774827,0.5649495046525097
0.02149675974365417,0.7290196997628897
0.719228234676432,0.9879804874275546
0.5271321762987977,0.021760987786656916
0.9764473664324365,0.008568532844160037
0.7622348452019185,0.6254108211749767
0.8139177462307197,0.9853501606413948
0.09240939275284998,0.3533545306674628
0.18281623536396507,0.5965398789278138
0.876277558741257,0.3807580231768386
0.49114401204618563,0.4916834395703411
0.636496306923108,0.4821021522313895
0.34753903689645416,0.4823185828321688
0.02528424605543078,0.9203321061263192
0.7450486557353135,0.07462246676098472
0.3108093598927357,0.9855593155773963
0.9818819524508948,0.9462847136872241
0.0014261034653475502,0.22657742787566892
0.9953241399467874,0.6846851064701613
0.16403230625289944,0.37018487418104296
0.4071533618334928,0.11721123658059507
0.6536565638561449,0.8674078049212988
0.9486706059942109,0.15004915943947195
0.15831011974301967,0.6759799675321791
0.3043193452992554,0.9631042822649643
0.06057407934254999,0.04605816122383932
0.00290482871779707,0.854508944196666
0.6532673761254226,0.8850238460785691
0.8119791994581349,0.3149190857837618
0.11664613717427152,0.1826375568449048
0.799541702296982,0.8994730706628189
0.9394917733162074,0.9908021613103455
0.17198368984571344,0.9853692633056284
0.9184183621276527,0.8163845341381069
0.37397414388430206,0.8660377293507631
0.3901422870592124,0.07614605904272076
0.049148450654158404,0.46494357813207965
0.29739705809865136,0.879399343604301
0.5928255781848162,0.9461462497276318
0.16832692919034864,0.033651761201267005
0.20456923733727295,0.660394842412263
0.4661818983304795,0.19068384314248643
0.4958305188269809,0.542171893301642
0.6194021521395565,0.08058423777014401
0.9043187074434687,0.0301075155581485
0.4673093157288215,0.37590279434502083
0.8787518024744314,0.25860563809663195
0.3838009352051561,0.8498749503972747
0.908952511828822,0.4531822544361561
0.24576164154257274,0.8150589560660308
0.9192064233603809,0.5694948897592156
0.901729588525328,0.5053285709354864
0.21585631197809074,0.5934823543842485
0.9413938766179217,0.49623292686642495
0.4264145776367829,0.7910700173860339
0.5334840547768018,0.30309257792046473
0.11632849957491076,0.36031229162095335
0.9822568473916493,0.2996891628082714
0.549918665806306,0.7325149935932136
0.6141587713006673,0.4320789537919707
0.49578232070869954,0.022841500284702
0.7352118209690404,0.9329575548905076
0.7428947681714893,0.9342520429200198
0.6313214602809587,0.015785116900445706
0.5986737119261267,0.007998735720735617
0.45294910922357734,0.9275348178064144
0.17992630931851283,0.5799602376538364
0.052376516192312206,0.5894719682765281
0.7344859354291569,0.1976805111227482
0.9772479002292407,0.8532911636823479
0.017944860005369323,0.375375200085281
0.7113216577290626,0.0879545800603101
0.14797735762009445,0.5066370373477012
0.6704489710441892,0.16898801383456963
0.6712364307117475,0.19336317744538079
0.7342998390494415,0.028898824179268034
0.2815565459191247,0.30109710922795885
0.11189827551088305,0.4559160361082919
0.31080368463377206,0.21861857625546022
0.9590407001022536,0.18394492118710892
0.18604304159874618,0.31369027781835856
0.4653415946676618,0.5343121483422901
0.1827582043847411,0.9037222344145592
0.9395712462894779,0.4282609595121547
0.021866139617427782,0.6824074422474669
0.7057564928030478,0.21102823348269228
0.9573458663708412,0.6098863285106124
0.47449692229632756,0.9632090657692736
0.23337811024315291,0.08426720318019254
0.6370177964149506,0.9965508832644634
0.09522676624314896,0.4553328364524829
0.23702588651784917,0.06767817567845924
0.44904084379454545,0.3975611766311129
0.4485789941782081,0.5404575690214142
0.329773795678024,0.8227676365968817
0.3398424908746598,0.49449352992754747
0.6553636217503611,0.22847964943863475
0.4732004007222599,0.7845196657786615
0.5143778031879405,0.3924745952243671
0.46091462715440423,0.9753436366540744
0.5276291036114575,0.03491477986380076
0.059939937634929885,0.7733667661056127
0.4554372765181025,0.09328938197314018
0.6872507448957343,0.4832974687367262
0.4894273387281074,0.48007035187092306
0.9734693521227413,0.8304460960508901
0.5578043644774897,0.6511273992236115
0.6155458165178007,0.508883853989641
0.24907791573301452,0.09775479422288047
0.822748566850076,0.887732806058364
0.21860885287335563,0.3095781060666203
0.1104144935039304,0.572059608165866
0.9773803683704771,0.429800696523293
0.8200676482763456,0.896048643748321
0.701181937046399,0.28308542227338274
0.3704406019233313,0.010593851106709185
0.6641780426291486,0.2739767611124917
0.22854902009192224,0.5054833890814387
0.5468251975457716,0.41590749506103797
0.41829957175305377,0.6239038175412712
0.7133162090070058,0.813388444474527
0.47063850267790963,0.963613298235354
0.5055978170545758,0.46753586785934775
0.16935779373547222,0.24211637773235162
0.2768253711786872,0.31799274946168343
0.6049701620691872,0.012998299855074835
0.7927102088396136,0.2734640110617921
0.3150186762518803,0.7179253570491118
0.17897604680093582,0.9184909591260257
0.01901147902486766,0.22114950748998075
0.634441605010549,0.330845870934791
0.19576125351162244,0.8228347474888793
0.14765701068671766,0.26826513642750194
0.500452499115932,0.9740259837808598
0.132080258028896,0.6215261738064903
0.15424409521334903,0.38973634307024163
0.7245753723843438,0.2716130013262197
0.728364146518544,0.7488661374222392
0.4994509284606412,0.34653006635833394
0.12241500335267119,0.1514012658089463
0.14240814732921003,0.40071695386532724
0.8996965596988837,0.5948004229146027
0.8801686331909964,0.017643126230131756
0.4031808408187365,0.009360523965048717
0.02897600122724131,0.5118020293044057
0.7799472033447361,0.4902069147786743
0.46325060506554405,0.1227670922229096
0.0681216943913705,0.5948512496474654
0.4880649804553625,0.6135896856925593
0.000900345851966744,0.9819543382848432
0.8701407764690494,0.6880028867202519
0.05804489867175744,0.8738648003152445
0.5262229907781448,0.6519993508380928
0.8986800697561148,0.25539772385151904
0.4431720819479963,0.8935199211418496
0.44789162995628873,0.02249683309392614
0.13138139464110177,0.4483820193472696
0.7837140242671923,0.12743582657793673
0.6387023598339245,0.4945246687272702
0.49485675486357095,0.586289447201878
0.009521034436684506,0.7230044493114305
0.6719020508552664,0.5304160122728057
0.12436145985596658,0.5569178921179885
0.6912429780680154,0.32804977660180157
0.19523900632669244,0.221717870649752
0.24734583940203803,0.3990631449641764
0.9344209871315807,0.8626155075172575
0.031738100006649006,0.3105494050259967
0.13173741288130758,0.8973549105623806
0.6459258983466301,0.19627790560656533
0.9147316810852928,0.9542248610407795
0.627505652406583,0.4390468125198246
0.037737500401682,0.798012751200349
0.7961633437897788,0.4814773818518836
0.9724304994913318,0.38519921089220355
0.8549813176642158,0.2648659333319001
0.4847147130737619,0.27804152889490896
0.9300865217954584,0.13000220815106744
0.6733854418138592,0.16240780710366587
0.2540778621290041,0.16170640500090427
0.2577017959873358,0.6491062685492097
0.9886892292380451,0.20981651425488423
0.8727033013714469,0.03538826951630947
0.44869692782870474,0.5221600954840206
0.4113202611419411,0.11740851374819128
0.6073067836152881,0.9239661404343322
0.9323667016885198,0.5991142645666181
0.0977580137846008,0.30490804626987766
0.3440006761202625,0.4510919295037694
0.6638128960970466,0.649547061489282
0.6123797379385341,0.43375530797308115
0.328521629723747,0.6656198714081811
0.6642915567687009,0.11347165529845027
0.47896497455637665,0.3933005928005784
0.7007158522523158,0.8941100152138783
0.8590430071689699,0.7022255886317901
0.33728842406728665,0.8990595118166864
0.9956299793558803,0.43656089391081254
0.8118057888239327,0.27449525395854457
0.4536421801892039,0.52649102726874
0.2329011331258466,0.4695653396437931
0.022456231327648846,0.7179801773347336
0.9504290265349409,0.4887909694422776
0.723913541413759,0.9999113931067138
0.2760278810111596,0.7308541627767997
0.793824633547811,0.04496005095632283
0.6411827211140109,0.2164631632391798
0.7904649176778318,0.02688410301635824
0.32781119947759496,0.41291136878537626
0.3975577373750976,0.6699525755624915
0.33102364754864455,0.6485294439453797
0.948461520752254,0.6361749688110954
0.54559198344199,0.3280339948834423
0.6321707250907525,0.5344061665879452
0.6169336371674314,0.48980068610232674
0.6846752911707523,0.24229212160522096
0.7683064887585833,0.1620882000821633
0.4657580137147177,0.9596812369662167
0.7508652731965897,0.7184642207370868
0.3651046113912215,0.24445718502067226
